Count,Filename_0_1,Filename_0_0,Time_0_1,Time_0_0,Dev1/ai0,Dev1/ai1,Dev1/ai2,Dev1/ai3,Dev1/ai4,Dev1/ai5,Dev1/ai6,Dev1/ai7,force,PIP,Dev1/ai2_scaled,Dev1/ai3_scaled,Dev1/ai4_scaled,Dev1/ai5_scaled,Dev1/ai6_scaled,Dev1/ai7_scaled
2237,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002237_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002237_0.tif,10847.483890,10847.484108,0.001843,0.003605,0.004801,0.005787,-0.012289,0.008745,0.008416,0.008087,0.001843,0.003605,0.004801,0.005787,-0.012289,0.008745,0.008416,0.008087
2238,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002238_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002238_0.tif,10849.483759,10849.484162,0.001843,0.001961,0.005129,0.007430,-0.010646,0.011703,0.013674,0.014003,0.001843,0.001961,0.005129,0.007430,-0.010646,0.011703,0.013674,0.014003
2239,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002239_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002239_0.tif,10851.483891,10851.484100,0.001843,-0.000505,0.000528,0.003815,-0.016890,0.006444,0.007101,0.006444,0.001843,-0.000505,0.000528,0.003815,-0.016890,0.006444,0.007101,0.006444
2240,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002240_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002240_0.tif,10853.483758,10853.484070,0.001843,0.000974,0.002500,0.005129,-0.016233,0.004472,0.004143,0.001514,0.001843,0.000974,0.002500,0.005129,-0.016233,0.004472,0.004143,0.001514
2241,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002241_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002241_0.tif,10855.483741,10855.484033,0.001514,0.001468,0.002500,0.004472,-0.016890,0.003815,0.005129,0.002829,0.001514,0.001468,0.002500,0.004472,-0.016890,0.003815,0.005129,0.002829
2242,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002242_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002242_0.tif,10857.483747,10857.484107,0.001843,0.003112,0.001514,0.001186,-0.021820,-0.000786,-0.000129,-0.001115,0.001843,0.003112,0.001514,0.001186,-0.021820,-0.000786,-0.000129,-0.001115
2243,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002243_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002243_0.tif,10859.484192,10859.484191,0.001843,-0.002478,-0.002101,0.000528,-0.020177,0.001843,0.003815,0.003486,0.001843,-0.002478,-0.002101,0.000528,-0.020177,0.001843,0.003815,0.003486
2244,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002244_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002244_0.tif,10861.483837,10861.484046,0.001186,-0.001163,-0.001444,-0.000786,-0.024778,-0.004402,-0.003744,-0.006045,0.001186,-0.001163,-0.001444,-0.000786,-0.024778,-0.004402,-0.003744,-0.006045
2245,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002245_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002245_0.tif,10863.483694,10863.484062,0.001514,-0.000670,-0.001115,0.000200,-0.022806,-0.002101,-0.001444,-0.003087,0.001514,-0.000670,-0.001115,0.000200,-0.022806,-0.002101,-0.001444,-0.003087
2246,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002246_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002246_0.tif,10865.483956,10865.484172,0.001186,-0.000670,-0.001772,-0.000786,-0.025764,-0.006374,-0.005716,-0.007688,0.001186,-0.000670,-0.001772,-0.000786,-0.025764,-0.006374,-0.005716,-0.007688
2247,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002247_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002247_0.tif,10867.483756,10867.484119,0.001514,-0.000670,-0.001444,-0.001444,-0.027079,-0.008017,-0.007688,-0.009989,0.001514,-0.000670,-0.001444,-0.001444,-0.027079,-0.008017,-0.007688,-0.009989
2248,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002248_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002248_0.tif,10869.483815,10869.484052,0.001186,-0.000505,-0.000458,0.000528,-0.023792,-0.004073,-0.004402,-0.006374,0.001186,-0.000505,-0.000458,0.000528,-0.023792,-0.004073,-0.004402,-0.006374
2249,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002249_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002249_0.tif,10871.483748,10871.484198,0.002500,0.001632,-0.000458,0.000528,-0.022478,-0.003744,-0.003744,-0.005388,0.002500,0.001632,-0.000458,0.000528,-0.022478,-0.003744,-0.003744,-0.005388
2250,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002250_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002250_0.tif,10873.483832,10873.484170,0.001186,-0.000341,-0.000786,-0.000786,-0.022806,-0.002758,-0.003087,-0.004073,0.001186,-0.000341,-0.000786,-0.000786,-0.022806,-0.002758,-0.003087,-0.004073
2251,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002251_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002251_0.tif,10875.483976,10875.484028,0.001843,0.001303,0.003158,0.004801,-0.015247,0.003815,0.003158,0.001186,0.001843,0.001303,0.003158,0.004801,-0.015247,0.003815,0.003158,0.001186
2252,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002252_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002252_0.tif,10877.483745,10877.484017,0.001514,0.001632,0.001843,0.002172,-0.018534,0.001186,-0.000786,-0.002101,0.001514,0.001632,0.001843,0.002172,-0.018534,0.001186,-0.000786,-0.002101
2253,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002253_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002253_0.tif,10879.483751,10879.484070,0.001843,0.000974,0.001514,0.002500,-0.016890,0.002829,0.002829,0.002172,0.001843,0.000974,0.001514,0.002500,-0.016890,0.002829,0.002829,0.002172
2254,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002254_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002254_0.tif,10881.483742,10881.484114,0.001514,0.000974,0.001843,0.003815,-0.014919,0.005458,0.005129,0.004143,0.001514,0.000974,0.001843,0.003815,-0.014919,0.005458,0.005129,0.004143
2255,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002255_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002255_0.tif,10883.483722,10883.484147,0.001843,0.001303,0.003158,0.004801,-0.014590,0.005458,0.005129,0.003158,0.001843,0.001303,0.003158,0.004801,-0.014590,0.005458,0.005129,0.003158
2256,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002256_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002256_0.tif,10885.483764,10885.484037,0.001514,0.001139,0.001514,0.002172,-0.016562,0.004143,0.004143,0.004143,0.001514,0.001139,0.001514,0.002172,-0.016562,0.004143,0.004143,0.004143
2257,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002257_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002257_0.tif,10887.483717,10887.484015,0.001186,0.004591,0.005129,0.006444,-0.012289,0.007759,0.008087,0.007430,0.001186,0.004591,0.005129,0.006444,-0.012289,0.007759,0.008087,0.007430
2258,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002258_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002258_0.tif,10889.483727,10889.484039,0.001186,-0.004122,-0.000458,0.001514,-0.016890,0.004472,0.004472,0.004472,0.001186,-0.004122,-0.000458,0.001514,-0.016890,0.004472,0.004472,0.004472
2259,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002259_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002259_0.tif,10891.483700,10891.484018,0.001514,0.002947,0.002500,0.002829,-0.017219,0.002829,0.002172,0.002172,0.001514,0.002947,0.002500,0.002829,-0.017219,0.002829,0.002172,0.002172
2260,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002260_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002260_0.tif,10893.483715,10893.484051,0.001514,0.001796,0.001843,0.002829,-0.015905,0.005458,0.005787,0.005787,0.001514,0.001796,0.001843,0.002829,-0.015905,0.005458,0.005787,0.005787
2261,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002261_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002261_0.tif,10895.483817,10895.484075,0.001843,0.001303,0.001843,0.003815,-0.014919,0.005129,0.004801,0.004801,0.001843,0.001303,0.001843,0.003815,-0.014919,0.005129,0.004801,0.004801
2262,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002262_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002262_0.tif,10897.483824,10897.484208,0.001514,0.000810,0.005129,0.007430,-0.009003,0.011703,0.010388,0.009073,0.001514,0.000810,0.005129,0.007430,-0.009003,0.011703,0.010388,0.009073
2263,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002263_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002263_0.tif,10899.483744,10899.484020,0.001186,0.003112,0.004143,0.004801,-0.013604,0.006773,0.007101,0.007759,0.001186,0.003112,0.004143,0.004801,-0.013604,0.006773,0.007101,0.007759
2264,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002264_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002264_0.tif,10901.483723,10901.484010,0.001514,0.002454,0.004143,0.005458,-0.012947,0.008087,0.007430,0.008087,0.001514,0.002454,0.004143,0.005458,-0.012947,0.008087,0.007430,0.008087
2265,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002265_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002265_0.tif,10903.483711,10903.483996,0.001843,0.001796,0.003486,0.006115,-0.011961,0.008745,0.008416,0.008745,0.001843,0.001796,0.003486,0.006115,-0.011961,0.008745,0.008416,0.008745
2266,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002266_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002266_0.tif,10905.483786,10905.484159,0.001514,0.008702,0.007759,0.007430,-0.011632,0.008087,0.006444,0.006115,0.001514,0.008702,0.007759,0.007430,-0.011632,0.008087,0.006444,0.006115
2267,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002267_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002267_0.tif,10907.483749,10907.483983,0.001514,0.003112,0.004143,0.005787,-0.013275,0.009073,0.008087,0.008416,0.001514,0.003112,0.004143,0.005787,-0.013275,0.009073,0.008087,0.008416
2268,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002268_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002268_0.tif,10909.483748,10909.484198,0.001514,0.003112,0.004801,0.005129,-0.013933,0.006115,0.006115,0.005458,0.001514,0.003112,0.004801,0.005129,-0.013933,0.006115,0.006115,0.005458
2269,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002269_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002269_0.tif,10911.483769,10911.484244,0.001514,0.001961,0.001843,0.002172,-0.015247,0.005458,0.006444,0.007101,0.001514,0.001961,0.001843,0.002172,-0.015247,0.005458,0.006444,0.007101
2270,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002270_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002270_0.tif,10913.483767,10913.484050,0.002172,0.002947,0.004143,0.004472,-0.012947,0.007759,0.007101,0.006773,0.002172,0.002947,0.004143,0.004472,-0.012947,0.007759,0.007101,0.006773
2271,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002271_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002271_0.tif,10915.483915,10915.483983,0.001514,0.002454,0.004143,0.005458,-0.012289,0.008745,0.009073,0.009731,0.001514,0.002454,0.004143,0.005458,-0.012289,0.008745,0.009073,0.009731
2272,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002272_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002272_0.tif,10917.483755,10917.484057,0.001186,0.002290,0.004143,0.005458,-0.012618,0.008087,0.008416,0.009073,0.001186,0.002290,0.004143,0.005458,-0.012618,0.008087,0.008416,0.009073
2273,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002273_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002273_0.tif,10919.483744,10919.484158,0.001514,0.001303,0.003158,0.005129,-0.012947,0.010059,0.011045,0.010388,0.001514,0.001303,0.003158,0.005129,-0.012947,0.010059,0.011045,0.010388
2274,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002274_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002274_0.tif,10921.483804,10921.484153,0.001186,0.002125,0.003815,0.004472,-0.014590,0.006773,0.007759,0.008087,0.001186,0.002125,0.003815,0.004472,-0.014590,0.006773,0.007759,0.008087
2275,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002275_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002275_0.tif,10923.483750,10923.484007,0.001514,-0.007246,-0.002101,0.001514,-0.016562,0.005458,0.006115,0.006115,0.001514,-0.007246,-0.002101,0.001514,-0.016562,0.005458,0.006115,0.006115
2276,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002276_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002276_0.tif,10925.483728,10925.484148,0.001186,0.001796,0.003486,0.005129,-0.014590,0.006773,0.007430,0.006773,0.001186,0.001796,0.003486,0.005129,-0.014590,0.006773,0.007430,0.006773
2277,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002277_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002277_0.tif,10927.483827,10927.484124,0.001514,0.002454,0.003815,0.004801,-0.016562,0.003158,0.002500,0.002172,0.001514,0.002454,0.003815,0.004801,-0.016562,0.003158,0.002500,0.002172
2278,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002278_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002278_0.tif,10929.483743,10929.484057,0.001843,0.001303,0.002829,0.004801,-0.014919,0.006444,0.007101,0.006444,0.001843,0.001303,0.002829,0.004801,-0.014919,0.006444,0.007101,0.006444
2279,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002279_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002279_0.tif,10931.483720,10931.484008,0.001843,0.000974,0.001186,0.002500,-0.018534,0.003158,0.003815,0.002500,0.001843,0.000974,0.001186,0.002500,-0.018534,0.003158,0.003815,0.002500
2280,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002280_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002280_0.tif,10933.483856,10933.484156,0.001843,0.001303,0.000857,0.003158,-0.018205,0.003815,0.004143,0.002829,0.001843,0.001303,0.000857,0.003158,-0.018205,0.003815,0.004143,0.002829
2281,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002281_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002281_0.tif,10935.483902,10935.484156,0.001843,-0.000341,0.000857,0.001514,-0.020506,0.000857,0.001514,-0.000129,0.001843,-0.000341,0.000857,0.001514,-0.020506,0.000857,0.001514,-0.000129
2282,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002282_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002282_0.tif,10937.483832,10937.484126,0.001843,0.004756,0.002172,0.003158,-0.020506,0.000528,0.001186,0.000528,0.001843,0.004756,0.002172,0.003158,-0.020506,0.000528,0.001186,0.000528
2283,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002283_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002283_0.tif,10939.483751,10939.484167,0.001843,0.000646,0.000528,0.001843,-0.021492,-0.000129,0.000857,-0.000129,0.001843,0.000646,0.000528,0.001843,-0.021492,-0.000129,0.000857,-0.000129
2284,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002284_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002284_0.tif,10941.483851,10941.484211,0.001186,0.001303,0.001186,0.000857,-0.023792,-0.004073,-0.005059,-0.007031,0.001186,0.001303,0.001186,0.000857,-0.023792,-0.004073,-0.005059,-0.007031
2285,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002285_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002285_0.tif,10943.483793,10943.484131,0.001186,-0.005766,-0.003087,-0.002101,-0.024778,-0.003416,-0.003744,-0.005388,0.001186,-0.005766,-0.003087,-0.002101,-0.024778,-0.003416,-0.003744,-0.005388
2286,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002286_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002286_0.tif,10945.483755,10945.484056,0.001514,0.000152,-0.000786,-0.000458,-0.025107,-0.005059,-0.006045,-0.008017,0.001514,0.000152,-0.000786,-0.000458,-0.025107,-0.005059,-0.006045,-0.008017
2287,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002287_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002287_0.tif,10947.483746,10947.484113,0.001843,-0.000834,-0.001444,-0.001115,-0.024450,-0.004730,-0.005059,-0.007031,0.001843,-0.000834,-0.001444,-0.001115,-0.024450,-0.004730,-0.005059,-0.007031
2288,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002288_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002288_0.tif,10949.483910,10949.483987,0.001514,-0.000505,-0.002101,-0.001115,-0.024121,-0.004730,-0.005388,-0.007359,0.001514,-0.000505,-0.002101,-0.001115,-0.024121,-0.004730,-0.005388,-0.007359
2289,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002289_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002289_0.tif,10951.483696,10951.484081,0.001514,0.001139,0.000857,0.001514,-0.023135,-0.004073,-0.005059,-0.007359,0.001514,0.001139,0.000857,0.001514,-0.023135,-0.004073,-0.005059,-0.007359
2290,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002290_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002290_0.tif,10953.483720,10953.483989,0.001514,0.001139,-0.000458,-0.001444,-0.026093,-0.006702,-0.007031,-0.009003,0.001514,0.001139,-0.000458,-0.001444,-0.026093,-0.006702,-0.007031,-0.009003
2291,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002291_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002291_0.tif,10955.483908,10955.484085,0.001843,-0.007411,-0.006045,-0.005388,-0.028722,-0.007688,-0.005716,-0.006702,0.001843,-0.007411,-0.006045,-0.005388,-0.028722,-0.007688,-0.005716,-0.006702
2292,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002292_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002292_0.tif,10957.483775,10957.484137,0.001186,-0.001985,-0.002101,-0.001444,-0.023792,-0.004073,-0.004073,-0.006045,0.001186,-0.001985,-0.002101,-0.001444,-0.023792,-0.004073,-0.004073,-0.006045
2293,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002293_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002293_0.tif,10959.483904,10959.483996,0.001514,-0.000999,-0.002758,-0.003087,-0.027407,-0.007031,-0.007031,-0.008345,0.001514,-0.000999,-0.002758,-0.003087,-0.027407,-0.007031,-0.007031,-0.008345
2294,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002294_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002294_0.tif,10961.483777,10961.484076,0.001843,-0.000176,-0.001444,-0.001115,-0.026421,-0.005716,-0.005388,-0.008017,0.001843,-0.000176,-0.001444,-0.001115,-0.026421,-0.005716,-0.005388,-0.008017
2295,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002295_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002295_0.tif,10963.483868,10963.484084,0.001514,-0.000505,-0.000786,-0.000458,-0.024778,-0.005059,-0.004402,-0.007031,0.001514,-0.000505,-0.000786,-0.000458,-0.024778,-0.005059,-0.004402,-0.007031
2296,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002296_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002296_0.tif,10965.483771,10965.484099,0.001843,0.000152,-0.000458,-0.000458,-0.024450,-0.005716,-0.006374,-0.009003,0.001843,0.000152,-0.000458,-0.000458,-0.024450,-0.005716,-0.006374,-0.009003
2297,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002297_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002297_0.tif,10967.483973,10967.484158,0.001843,0.000481,-0.000129,0.000200,-0.023464,-0.003744,-0.004730,-0.006045,0.001843,0.000481,-0.000129,0.000200,-0.023464,-0.003744,-0.004730,-0.006045
2298,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002298_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002298_0.tif,10969.483851,10969.484210,0.000857,-0.001985,-0.003087,-0.002758,-0.026750,-0.006702,-0.006702,-0.008674,0.000857,-0.001985,-0.003087,-0.002758,-0.026750,-0.006702,-0.006702,-0.008674
2299,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002299_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002299_0.tif,10971.483735,10971.484261,0.002172,-0.001492,-0.001444,-0.001115,-0.025107,-0.005388,-0.006045,-0.008017,0.002172,-0.001492,-0.001444,-0.001115,-0.025107,-0.005388,-0.006045,-0.008017
2300,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002300_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002300_0.tif,10973.483807,10973.484146,0.001514,-0.000176,-0.000458,0.000528,-0.023135,-0.003416,-0.004073,-0.006374,0.001514,-0.000176,-0.000458,0.000528,-0.023135,-0.003416,-0.004073,-0.006374
2301,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002301_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002301_0.tif,10975.483792,10975.484015,0.001843,0.000810,-0.000458,-0.000458,-0.024121,-0.004402,-0.004402,-0.006045,0.001843,0.000810,-0.000458,-0.000458,-0.024121,-0.004402,-0.004402,-0.006045
2302,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002302_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002302_0.tif,10977.483927,10977.484028,0.001843,0.001139,-0.000786,-0.000458,-0.024121,-0.005059,-0.005059,-0.008345,0.001843,0.001139,-0.000786,-0.000458,-0.024121,-0.005059,-0.005059,-0.008345
2303,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002303_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002303_0.tif,10979.483824,10979.484029,0.001514,-0.000834,-0.001115,-0.000129,-0.025107,-0.004402,-0.004730,-0.006374,0.001514,-0.000834,-0.001115,-0.000129,-0.025107,-0.004402,-0.004730,-0.006374
2304,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002304_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002304_0.tif,10981.483741,10981.484037,0.001186,0.001961,0.000857,0.000857,-0.023135,-0.004402,-0.006045,-0.008674,0.001186,0.001961,0.000857,0.000857,-0.023135,-0.004402,-0.006045,-0.008674
2305,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002305_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002305_0.tif,10983.483740,10983.484093,0.001843,0.000481,0.000528,0.000857,-0.023464,-0.003416,-0.004073,-0.005388,0.001843,0.000481,0.000528,0.000857,-0.023464,-0.003416,-0.004073,-0.005388
2306,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002306_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002306_0.tif,10985.483854,10985.484058,0.001186,-0.003465,-0.002101,-0.001115,-0.023792,-0.003416,-0.003087,-0.005059,0.001186,-0.003465,-0.002101,-0.001115,-0.023792,-0.003416,-0.003087,-0.005059
2307,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002307_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002307_0.tif,10987.483878,10987.484090,0.001186,0.000481,-0.000129,0.001186,-0.022806,-0.004730,-0.006702,-0.009003,0.001186,0.000481,-0.000129,0.001186,-0.022806,-0.004730,-0.006702,-0.009003
2308,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002308_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002308_0.tif,10989.483823,10989.484072,0.001843,0.000810,-0.000786,-0.000458,-0.024778,-0.006045,-0.004730,-0.006702,0.001843,0.000810,-0.000786,-0.000458,-0.024778,-0.006045,-0.004730,-0.006702
2309,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002309_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002309_0.tif,10991.483714,10991.484092,0.000857,-0.000012,-0.000786,-0.000786,-0.023135,-0.004073,-0.005059,-0.006374,0.000857,-0.000012,-0.000786,-0.000786,-0.023135,-0.004073,-0.005059,-0.006374
2310,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002310_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002310_0.tif,10993.483872,10993.484124,0.001514,0.000152,-0.000458,-0.000458,-0.023464,-0.004402,-0.004402,-0.006045,0.001514,0.000152,-0.000458,-0.000458,-0.023464,-0.004402,-0.004402,-0.006045
2311,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002311_1.tif,F:/DATA/METALS/Sample 23/Specimen 4\s23-4-00002311_0.tif,10995.483779,10995.484063,0.001514,0.002290,0.001514,0.001514,-0.020506,-0.001115,-0.001772,-0.003087,0.001514,0.002290,0.001514,0.001514,-0.020506,-0.001115,-0.001772,-0.003087
